상품코드,대상도시,상품형태,상품명,리뷰ID,작성자,평점,내용,작성일,동행,공감수,옵션정보,연령대,리뷰요약1,리뷰요약2,리뷰요약3,리뷰요약4,리뷰요약5
MAV1039,다낭,패키지,[초특가] 다낭 5일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #오전자유시간 #쇼핑3회,181275,oii********,4.6,부모님 모시고 간 여행인데 역시 부모님과는 패키지가 최고에요! 음식도 잘 나오고 여행 내내 날씨도 좋아서 아주 잘 다녀왔습니다,2022.08.29,가족여행,0,,30,,,,,
MAV1039,다낭,패키지,다낭 6일 #핫플에서 커피타임 #맛있는여행 #시내5성호텔UP #바나산 #호이안투어 #마사지1시간 #쇼핑3회,181173,오로라,4.2,"골든베이 호텔은  5성급인데 위치가 아쉬웠습니다. 조식  메뉴도 변화가 거의 없어서 나중엔 질려서 먹기 힘들정도였네요.
다만 하나투어에서 진행하는 일정의 식사는 만족스러웠습니다.
자유일정도 있어서 패키지에서 살짝 아쉬운 부분도 해결할 수 있었습니다.",2022.08.22,가족여행,0,,40,,,,,
MAV1039,다낭,패키지,다낭 6일 #핫플에서 커피타임 #맛있는여행 #시내5성호텔UP #바나산 #호이안투어 #마사지1시간 #쇼핑3회,181151,a01*********,4,전반적으로 다 좋았는데 항공권 커플자리로 안되있어서 4시간 넘게 따로 앉아갔네요 자리를 예약하실때 신경 좀 쓰셨으면 합니다,2022.08.21,커플여행,0,,20,,,,,
MAV1039,다낭,패키지,다낭 6일 #핫플에서 커피타임 #맛있는여행 #시내5성호텔UP #바나산 #호이안투어 #마사지1시간 #쇼핑3회,181138,akj****,3.4,전반적으로 다낭이라는 주제가 된 여행이라서 즐거웠습니다. 여자친구와 같이 여행했는데 항공석을  떨어트려서 예약이잡힌건 정말 아쉬웠고 일정은 나름 좋았습니다.  호텔이 가장 편안했으며 . 식사는 맛있었지만 한식은 이미 한국에서 많이 먹고온터라 한식을 패키지에 넣는것은 너무 가성비를 위주로 패키지일정을 만든게아닌가하는 생각이들었어요. 삼겹살 먹는날에 좀 아쉬웠던것은 대패삼겹살인지? 냉동인지? 너무 별로였어요 차라리 현지식으로 하는게 낫지않을까 생각이듭니다. 가격은 생각보다 돈이많이들었던것 같아요. 패키지일정이 최신업데이트가 되지않는바람에 저희커플은 처음에도 결제를 거의다 하고 갔지만 다낭현지에서도 추가적으로 결제하였습니다. 물론 여행온마음으로 즐겁게놀다가자라는마음이였지만. 다음에는 상담사님들도 상세하게 가격을 알려주셨으면 좋겠습니다. ,2022.08.21,커플여행,0,,20,,,,,
MAV1039,다낭,패키지,다낭 5일 #아오자이 입고 다낭여행 #시내4성호텔 #바나산 #호이안투어 #자유시간 #쇼핑3회,181083,acy****,4,가성비 최고의 여행 이었으며  가이드님이 여태것 패키지 여행중에 최고입니다. ,2022.08.17,커플여행,0,,60,,,,,
MAV1039,다낭,패키지,[7/31선발권 ][초특가+맛있는 여행] 다낭 5일#시내4성호텔 #바나산 #호이안 #시내관광 #특식 5회 #쇼핑3회,181047,tay*****,4.6,"날씨도 좋았고 일정도 편했고 즐거웠어요 
조창만 가이드님도 여행내내 부담없이 대해주셔서 좋았습니다 ",2022.08.15,가족여행,0,,50,,,,,
MAV1039,다낭,패키지,다낭 5일 #핫플에서 커피타임 #맛있는여행 #시내4성호텔 #바나산 #호이안투어 #마사지1시간 #쇼핑3회,181040,bhr****,5,"기대없이 갔던 여행인데 가이드님, 현지가이드님, 기사님 전부 다 좋으신 분 들이라 정말 재밌게 놀다가 왔어요 감사합니다 !!",2022.08.15,커플여행,0,,20,,,,,
MAV1039,다낭,패키지,다낭 5일 #아오자이 입고 다낭여행 #시내4성호텔 #바나산 #호이안투어 #자유시간 #쇼핑3회,181039,acy****,4.2,오랫동안 패키지여행중에 최고 입니다. 다낭을 두번이나 갔다왔는데도 박홍규가이드님 덕분에 즐거운 여행이되었습니다.,2022.08.15,커플여행,0,,60,,,,,
MAV1039,다낭,패키지,다낭 5일 #아오자이 입고 다낭여행 #시내4성호텔 #바나산 #호이안투어 #자유시간 #쇼핑3회,181036,그라찌아,5,다낭 호이안여행 적극 추천합니다.♡,2022.08.15,가족여행,0,,40,,,,,
MAV1039,다낭,패키지, [선착순] 다낭 6일 #핫플에서 커피타임 #맛있는여행 #시내4성호텔 #바나산 #호이안투어 #마사지1시간 #쇼핑3회,181000,율,4.2,가격대비 너무 알찬 일정이어서 만족합니다.,2022.08.12,커플여행,0,,20,,,,,
MAV1039,다낭,패키지, [선착순] 다낭 6일 #핫플에서 커피타임 #맛있는여행 #시내4성호텔 #바나산 #호이안투어 #마사지1시간 #쇼핑3회,180996,코코넛커피,4.6,여행은 역시 하나투어!! 처음으로 떠나는 가족여행이라 설레임을 안고 떠난만큼 걱정도 있었지만 음식도 맛있고 같이 여행갔었던 다른 팀 분들과도 즐거운 시간 보냈습니다 다음 여행도 하나투어에서 가야겠어요,2022.08.12,가족여행,0,,40,,,,,
MAV1039,다낭,패키지,다낭 5일 #핫플에서 커피타임 #맛있는여행 #시내4성호텔 #바나산 #호이안투어 #마사지1시간 #쇼핑3회,180920,ndg***,3.8,"원영조 가이드님 덕분에 잘 놀다왔어요. 같이 계셨던 두 분 가이드님도 감사했어요 성함을 잊었네요 박가이드님 특히 저희 아이 너무 잘 챙겨주셔서 ㅠㅜㅜ 감사합니다
원영조 가이드님 사진보다 실물이 훨씬 나으셔요 가이드 정보 수정 좀 해주세요 심지어 여성으로 되어있어요 ㅋㅋ",2022.08.08,아동동반 여행,0,,40,,,,,
MAV1039,다낭,패키지,다낭 4일 #가성비 #시내4성호텔 #바나산 #호이안투어 #자유시간 #쇼핑3회,180880,hsh*****,4,대한항공 이용으로 다른 상품 대비 비용측면에서는 비샀으나  비행시간 내내 불편함은 없었습니다. 쇼핑 3회는 줄이고 비용을 조금 높이는게 더 내실 있을거 같습니다. ,2022.08.07,친구모임,0,,50,,,,,
MAV1039,다낭,패키지,다낭 5일 #가성비 #시내4성호텔 #바나산 #호이안투어 #자유시간 #쇼핑3회,180859,soo*******,4,"바나산이 특히  좋았습니다
비가 왔지만  가족 전체가  비를  맞으며   좋은  추억을  만들었습니다

약간  아쉬움은  우의를  준비해  주셨으면  더 좋았을것  같습니다

산아래는  맑은데 도착전  비가 왔지만  버스로  이동해서  

산 정상에서  비가 오니  조금 당황했 습니다

전체적으로   거의  3년만의  여행이라서  너무  좋았습니다",2022.08.05,가족여행,0,"호이안 야경 투어,호이안  씨클로",50,,,,,
MAV1039,다낭,패키지,[타임세일] 다낭 6일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #1일자유시간 #쇼핑3회,180846,달님별님,4.6,"첫출발땐 휴가시작첫날 에어부산셀프체크인기기 고장 탑승수속접수대3곳뿐이란 여러이유로 비행기 탑승 수속이 1시간반이상 걸려서 공항5시도착후 탑승수속이끝나니 탑승1시간전 이동게이트는멀고먼 125번 ㅎㅎ  여유없이바로이동 솔찍히 좀그랬지만  그래도 설래는 여행인지라 마음을 다스렸죠!
다음날 일정시작! 와 더워요 생각보다더더워요ㅠㅠ
그래도 다행이 패키지여행인지라 차량이동간 에어컨 션하고 관광하고 차로오면 대기없이  바로이동하고 이런건편했네요 특히 차량 이동간에 자리에한번도 안지않고 서서 여행지설명에 베트남상식에 조금이라도 더 알려주실려고 노력해주신 우종민 가이드님은
감히 최고라고 말씀드릴수있을정도로 베려심도좋았고 열정도 좋았다고 다들 말할정도였음!
여행지야 좋았다나빴다 개인차고 여러후기들도 있기에 관광을 빼겠습니다!
호텔.. 이게참 애메한게 루프탑 수영장 루프탑바등은 정말최고인데 위치가 너무외져요!
숙소주변인프라 없음 마트없음 나가려면 무조건 그랩이나 택시 이동시간 미케비치나 한시장등 많이가시는곳  기준 10분에서 15분이상 요금 9만동에서 12만동사이 안방비치나 호이안등은 너무멀어 시간적으로도그렇고 이동힘든..  저시간별거아닌듯해도 대기시간이런거생각하면 왕복 40분이상임 참고로 투어끝나고 숙소오면  8시? 시내숙소는나감바로 술집 마트등 편의시설 우린 나감 영업끝나는시간부터걱정 ㅠㅠ
사진의 뷰만봐도 야간 이피니티풀뷰는 최고임..  그러나 다시 올일이있다면 미케해변  주변에서 잘거임 무조건.. 
마지막날 쇼핑이 다몰려서 ㅎㅎ 근데 한국사장님들설명이 와 약장수급임  홀딱넘어감 정말재믿게 말하심 쇼핑도 관광코스 재미남 ㅎㅎ
출국전 마사지 선택광광으로 해주신 가이드님 최고인듯 마지막날 관광후 피곤에 쩔고 더위에 찝찝함을 가지고 비행기타나했는데 마지막일정 마사지후 공항이동! 다들 비행기 꿀잠보장 ㅎㅎ
음식은 음.. 2키로 살쩌서 왔네요! 다들 음식 너무잘나오는거 아니냐고 하다못해 개인일정이나 자유여행중일부러 들려본다는 ㅋㆍㅡㅇ카페 코코넛 커피우린 가이드님이 사다주심  가면 나오는대 대기길다고 관광중 편히 마시면서다님 ㅎㅎ 
전체적으로 여행이 재믿고 즐거운건 여러이유가있겠지만 우종민가이드님덕분이라 감사했습니다!
여러모로 번거롭게해드리고 코코넛배도 우리만안타고 젤늦게나오고 ㅎㅎ  동생네부부랑 우리부부넷이 
그래도 가이드님덕분에 즐거웠다 고마운마음에 이렇게 후기글도 남기네요! 다시한번간다면 지명가능하!",2022.08.05,커플여행,0,,40,,,,,
MAV1039,다낭,패키지,[타임세일] 다낭 5일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #오전자유시간 #쇼핑3회,180827,희망,5,가격대비 좋은 여행하고 왔네요 하나투어 다음에도 이용하겠습니다,2022.08.04,기타,0,,60,,,,,
MAV1039,다낭,패키지,[선착순] 다낭 5일 #가성비 #시내4성호텔 #바나산 #호이안투어 #자유시간 #쇼핑3회,180765,gra********,4.2,"최윤경가이드님 덕분에 즐겁고 편안했습니다
현지가이드님은 사진을 사진작가수준으로 너무 잘찍어주셔서 정말 감사했어요
항공편은 일찌가서 체크인해야 가족끼리 붙여서 좌석배정이 되더군요^^;  한국사람들이 대부분이라서 양해구하면 배려해주시긴 했습니다
호텔은 인피니티풀이   아이들 놀기 딱좋고 구명조끼 무료대여여서 즐겁게 놀았습니다  청결하고 조식도 다 맛있고 직원들도 진짜 친절했어요
미케비치랑 5분거리인데 좀더 가까웠음 좋겠더라구요 제가 갔을때 바다에서 놀기가 너무 좋았어요
비치 인근에 청년들이 운영하는 해물떡볶이 집 떡볶이 완전 강추합니다
선택관광은 현지물가대비 비싸다는 생각이 들어 아쉬웠고 ㅠ  오히려 쇼핑센터 방문은 모두 좋은 상품들이여서 이제와서는 조금 더 사올걸이란 생각이 드네요ㅠ
야시장에서 원화나 달러 모두 사용가능했어요
무조건 깎아불러야  할인해줍니다
나이있으신 현지분들이  주변에 관계없이 담배를 즐겨해서  아쉬웠고 교통체계도 신호등이 별로 없어서 어수선했지만 동남아 중 싱가폴 다음으로 가기 좋은 곳 같습니다
가족여행으로 무리없는 최고의 코스인듯 합니다  ♡",2022.08.01,가족여행,0,,30,,,,,
MAV1039,다낭,패키지,다낭 5일 #핫플에서 커피타임 #맛있는여행 #시내4성호텔 #바나산 #호이안투어 #마사지1시간 #쇼핑3회,180762,하나투어 회원,3,"가격대비 좋았습니다. 
항공 좁아서 불편한거 빼고는 일정도 좋았습니다~ ",2022.08.01,기타,0,호이안 야경 투어,20,,,,,
MAV1039,다낭,패키지,[선착순] 다낭 6일 #가성비 #시내4성호텔 #바나산 #호이안투어 #1일자유일정 #쇼핑3회,180757,yur****,4.8,가격대비 알찬 구성이였어요!! 다낭이 좀 더웠다는 것만 빼면 너무 좋은 일정이였습니다!,2022.07.31,커플여행,0,,30,,,,,
MAV1039,다낭,패키지,[초특가] 다낭 5일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #오전자유시간 #쇼핑3회,180710,해방이,4.8,"식사 양이 전반적으로 적게 느껴지긴 했으나, 일정 자체가 알차고 좋았어요 :)
첫 패키지 여행이었는데 만족스럽습니다. 다음엔 세이브 말고 스탠다드 상품으로 이용하고 싶어요",2022.07.28,가족여행,0,,30,,,,,
MAV1039,다낭,패키지,[초특가] 다낭 6일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #1일자유시간 #쇼핑3회,180652,mon*****,4.6,"즐거운 여행이었습니다 김태환 가이드님도 좋았고, 일정이 여유로워서  더욱 굿!",2022.07.24,가족여행,0,"호이안 대나무배(틴퉁) 체험,호이안 야경 투어",40,,,,,
MAV1039,다낭,패키지,[타임세일] 다낭 5일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #오전자유시간 #쇼핑3회,180581,흥뽀,4.8,"날씨도좋고  항공좁은거제외
다좋아요",2022.07.18,가족여행,0,,20,,,,,
MAV1039,다낭,패키지,[타임세일] 다낭 5일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #오전자유시간 #쇼핑3회,180580,흥뽀,4.8,"비행기좁은거 제외하고
가이드 식사 일정 숙소 
대만족입니다!!",2022.07.18,가족여행,0,,20,,,,,
MAV1039,다낭,패키지,[타임세일] 다낭 5일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #오전자유시간 #쇼핑3회,180476,흥뽀,4.8,가이드 날씨 일정 다좋았다!!!,2022.07.09,가족여행,0,,20,,,,,
MAV1039,다낭,패키지,[타임세일] 다낭 5일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #오전자유시간 #쇼핑3회,180437,dre******,3.8,"가성비 짱
즐거웠어요~",2022.07.05,커플여행,0,,40,,,,,
MAV1039,다낭,패키지,[타임세일] 다낭 5일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #오전자유시간 #쇼핑3회,180430,dre******,4.2,"가성비 짱
더워도 즐거웠어요~",2022.07.04,커플여행,0,,40,,,,,
MAV1039,다낭,패키지,[타임세일] 다낭 5일 #시내5성 골든베이호텔 #바나산데이투어 #호이안투어 #오전자유시간 #쇼핑3회,180425,cho*****,4.6,즐거운 여행  이었습니다!,2022.07.03,커플여행,0,,60,,,,,
MAV1039,다낭,패키지,다낭 6일 #가성비 #시내4성호텔 #바나산 #호이안투어 #1일자유일정 #쇼핑3회,180411,가을바람2,5,"6.25~6.30  다낭 4박6일 여행을 다녀왔습니다. 처음 가본 베트남의 매력에 풍덩 빠지게 된 알찬 여행 이었습니다. 특히 박준후 가이드님이 처음부터 끝까지 친절하게 안내해주셔서 불편함없이 즐겁게 여행할 수 있었네요. 베트남 수돗물의 석회 성분에 대비해 양치질 후 생수로 입 헹구기, 길거리 음식이나 얼음 들어간 음료 주의 등과 같이 세심한 부분까지 미리 안내해 주고, 물티슈나 일회용 장갑까지 준비하는 등 위생과 안전을 신경쓰는 모습이 무척 좋았습니다. 식품 알레르기 여부, 특별히 못먹는 음식이 있는지,  1일 자유 시간을 어떻게 보낼건지 등도 미리 물어봐주셔서 감사했습니다. 혼자 간거라 1일 자유 일정을 살짝 걱정했었는데 박준후 가이드님이 그랩이나 택시 이용법도 알려주시고, 가볼만한 곳과 체험해볼거리에 대한 꿀팁을 주셔서 알찬 시간을 보낼 수 있었습니다. 처음 가본 베트남이라 이것저것 궁금한 점을 많이 질문했는데 그때마다 정성스럽게 답변을 해주셔서 앞으로 다낭뿐 아니라 푸꾸옥, 달랏, 하노이, 호치민, 나트랑 등도 가보고 싶다는 마음이 들었습니다. 개인적으로 유럽, 미주, 대양주 등으로 여행을 많이 다녀서 그런지 동남아에 대한 막연한 선입견이나 불안감이 없지 않았는데 이번에 다낭 여행을 계기로 베트남, 태국, 필리핀 등 여러 나라로 떠나봐야겠습니다. 나중에 어게인 베트남 여행을 간다면 친절, 배려, 미모 다되는 박준후 가이드님과 꼭다시 함께 하고 싶네요. 박준후 가이드님 무더운 날씨에 고생하셨고 나중에 또뵈요. 감사했습니다!",2022.07.01,나홀로 여행,0,,50,,,,,
