연도,월,지역,국가,관광객수
2022,4,아프리카,짐바브웨,72
2022,5,아프리카,남아프리카공화국,285
2022,5,아프리카,모리셔스,63
2022,5,아프리카,에스와티니,71
2022,5,아프리카,세이쉘,23
2022,5,아프리카,짐바브웨,55
2022,6,아프리카,남아프리카공화국,395
2022,6,아프리카,모리셔스,90
2022,6,아프리카,에스와티니,58
2022,6,아프리카,세이쉘,11
2022,6,아프리카,짐바브웨,110
2022,7,아프리카,남아프리카공화국,548
2022,7,아프리카,모리셔스,84
2022,7,아프리카,에스와티니,53
2022,7,아프리카,세이쉘,26
2022,7,아프리카,짐바브웨,155
2022,8,아프리카,남아프리카공화국,484
2022,8,아프리카,모리셔스,86
2022,8,아프리카,에스와티니,77
2022,8,아프리카,세이쉘,14
2022,8,아프리카,짐바브웨,104
2022,9,아프리카,남아프리카공화국,492
2022,9,아프리카,모리셔스,148
2022,9,아프리카,에스와티니,60
2022,9,아프리카,세이쉘,23
2022,9,아프리카,짐바브웨,68
2022,10,아프리카,남아프리카공화국,427
2022,10,아프리카,모리셔스,200
2022,10,아프리카,에스와티니,59
2022,10,아프리카,세이쉘,46
2022,10,아프리카,짐바브웨,135
2022,11,아프리카,남아프리카공화국,573
2022,11,아프리카,모리셔스,238
2022,11,아프리카,에스와티니,30
2022,11,아프리카,세이쉘,16
2022,11,아프리카,짐바브웨,168
2022,12,아프리카,남아프리카공화국,726
2022,12,아프리카,모리셔스,208
2022,12,아프리카,에스와티니,164
2022,12,아프리카,세이쉘,27
2022,12,아프리카,짐바브웨,101
2023,1,아프리카,남아프리카공화국,987
2023,1,아프리카,모리셔스,189
2023,1,아프리카,에스와티니,106
2023,1,아프리카,세이쉘,15
2023,1,아프리카,짐바브웨,141
2023,2,아프리카,남아프리카공화국,941
2023,2,아프리카,모리셔스,222
2023,2,아프리카,에스와티니,63
2023,2,아프리카,세이쉘,24
2023,2,아프리카,짐바브웨,294
2023,3,아프리카,남아프리카공화국,692
2023,3,아프리카,모리셔스,239
2023,3,아프리카,에스와티니,53
2023,3,아프리카,세이쉘,153
2023,3,아프리카,짐바브웨,502
2023,4,아프리카,남아프리카공화국,681
2023,4,아프리카,모리셔스,273
2023,4,아프리카,에스와티니,78
2023,4,아프리카,세이쉘,47
2023,4,아프리카,짐바브웨,448
2023,5,아프리카,남아프리카공화국,683
2023,5,아프리카,모리셔스,379
2023,5,아프리카,에스와티니,103
2023,5,아프리카,세이쉘,46
2023,5,아프리카,짐바브웨,264
2023,6,아프리카,남아프리카공화국,735
2023,6,아프리카,모리셔스,324
2023,6,아프리카,에스와티니,112
2023,6,아프리카,세이쉘,35
2023,6,아프리카,짐바브웨,225
2023,7,아프리카,남아프리카공화국,782
2023,7,아프리카,모리셔스,300
2023,7,아프리카,에스와티니,96
2023,7,아프리카,세이쉘,61
2023,7,아프리카,짐바브웨,426
2023,8,아프리카,남아프리카공화국,1119
2023,8,아프리카,모리셔스,253
2023,8,아프리카,에스와티니,131
2023,8,아프리카,세이쉘,13
2023,8,아프리카,짐바브웨,1344
2023,9,아프리카,남아프리카공화국,670
2023,9,아프리카,모리셔스,247
2023,9,아프리카,에스와티니,118
2023,9,아프리카,세이쉘,26
2023,9,아프리카,짐바브웨,1612
2023,10,아프리카,남아프리카공화국,891
2023,10,아프리카,모리셔스,356
2023,10,아프리카,에스와티니,84
2023,10,아프리카,세이쉘,62
2023,10,아프리카,짐바브웨,1819
2023,11,아프리카,남아프리카공화국,947
2023,11,아프리카,모리셔스,464
2023,11,아프리카,에스와티니,87
2023,11,아프리카,세이쉘,44
2023,11,아프리카,짐바브웨,556
2023,12,아프리카,남아프리카공화국,1308
2023,12,아프리카,모리셔스,352
2023,12,아프리카,에스와티니,122
2023,12,아프리카,세이쉘,28
2023,12,아프리카,짐바브웨,986
2024,1,아프리카,남아프리카공화국,1662
2024,1,아프리카,모리셔스,303
2024,1,아프리카,에스와티니,97
2024,1,아프리카,세이쉘,33
2024,1,아프리카,짐바브웨,13123
2024,2,아프리카,남아프리카공화국,1267
2024,2,아프리카,모리셔스,235
2024,2,아프리카,에스와티니,100
2024,2,아프리카,세이쉘,29
2024,3,아프리카,남아프리카공화국,1277
2024,3,아프리카,모리셔스,301
2024,3,아프리카,에스와티니,85
2024,3,아프리카,세이쉘,31
2024,4,아프리카,남아프리카공화국,864
2024,4,아프리카,모리셔스,346
2024,4,아프리카,에스와티니,67
2024,4,아프리카,세이쉘,44
2024,5,아프리카,남아프리카공화국,922
2024,5,아프리카,모리셔스,457
2024,5,아프리카,에스와티니,74
2024,5,아프리카,세이쉘,50
2024,6,아프리카,남아프리카공화국,778
2024,6,아프리카,모리셔스,349
2024,6,아프리카,에스와티니,123
2024,6,아프리카,세이쉘,63
2024,7,아프리카,남아프리카공화국,1072
2024,7,아프리카,모리셔스,292
2024,7,아프리카,에스와티니,112
2024,7,아프리카,세이쉘,53
2024,8,아프리카,남아프리카공화국,1163
2024,8,아프리카,모리셔스,245
2024,8,아프리카,에스와티니,166
2024,8,아프리카,세이쉘,12
2024,9,아프리카,남아프리카공화국,751
2024,9,아프리카,모리셔스,406
2024,9,아프리카,에스와티니,127
2024,9,아프리카,세이쉘,73
2024,10,아프리카,남아프리카공화국,844
2024,10,아프리카,모리셔스,489
2024,10,아프리카,에스와티니,162
2024,10,아프리카,세이쉘,33
2024,11,아프리카,남아프리카공화국,912
2024,11,아프리카,모리셔스,467
2024,11,아프리카,에스와티니,82
2024,11,아프리카,세이쉘,31
2024,12,아프리카,남아프리카공화국,1299
2024,12,아프리카,모리셔스,491
2024,12,아프리카,에스와티니,149
2025,1,아프리카,남아프리카공화국,1735
2025,1,아프리카,모리셔스,368
2025,1,아프리카,에스와티니,121
2025,1,아프리카,세이쉘,8
2025,2,아프리카,남아프리카공화국,1789
2025,2,아프리카,모리셔스,264
2025,2,아프리카,에스와티니,106
2025,2,아프리카,세이쉘,9
2025,3,아프리카,남아프리카공화국,1234
2025,3,아프리카,모리셔스,314
2025,3,아프리카,에스와티니,121
2025,3,아프리카,세이쉘,14
2025,4,아프리카,남아프리카공화국,584
2025,4,아프리카,모리셔스,407
2025,4,아프리카,에스와티니,111
2025,4,아프리카,세이쉘,34
2025,5,아프리카,남아프리카공화국,810
2025,5,아프리카,모리셔스,512
2025,5,아프리카,에스와티니,103
2025,5,아프리카,세이쉘,31
2025,6,아프리카,남아프리카공화국,801
2025,6,아프리카,모리셔스,501
2025,6,아프리카,에스와티니,105
2025,6,아프리카,세이쉘,56
2025,7,아프리카,남아프리카공화국,1090
2025,7,아프리카,모리셔스,347
2025,7,아프리카,에스와티니,88
2025,7,아프리카,세이쉘,58
2025,8,아프리카,남아프리카공화국,1258
2025,8,아프리카,모리셔스,255
2025,8,아프리카,에스와티니,123
2025,8,아프리카,세이쉘,29
2025,9,아프리카,남아프리카공화국,1073
2025,9,아프리카,모리셔스,573
2025,9,아프리카,에스와티니,92
2025,9,아프리카,세이쉘,85
2025,10,아프리카,남아프리카공화국,1185
2025,10,아프리카,모리셔스,480
2025,10,아프리카,에스와티니,143
2025,10,아프리카,세이쉘,46
2025,11,아프리카,남아프리카공화국,1233
2025,11,아프리카,모리셔스,637
2025,11,아프리카,에스와티니,63
2025,11,아프리카,세이쉘,32
2025,12,아프리카,모리셔스,590
2025,12,아프리카,에스와티니,139
2025,12,아프리카,세이쉘,38
2004,1,오세아니아,호주,25870
2004,1,오세아니아,북마리아나(사이판),7825
2004,1,오세아니아,뉴질랜드,18575
2004,1,오세아니아,팔라우,76
2004,2,오세아니아,호주,19350
2004,2,오세아니아,북마리아나(사이판),6434
2004,2,오세아니아,뉴질랜드,10941
2004,2,오세아니아,팔라우,68
2004,3,오세아니아,호주,15190
2004,3,오세아니아,북마리아나(사이판),4228
2004,3,오세아니아,뉴질랜드,8274
2004,3,오세아니아,팔라우,56
2004,4,오세아니아,호주,14130
2004,4,오세아니아,북마리아나(사이판),4827
2004,4,오세아니아,뉴질랜드,7077
2004,4,오세아니아,팔라우,71
2004,5,오세아니아,호주,16130
2004,5,오세아니아,북마리아나(사이판),4294
2004,5,오세아니아,뉴질랜드,6696
2004,5,오세아니아,팔라우,966
2004,6,오세아니아,호주,14180
2004,6,오세아니아,북마리아나(사이판),5967
2004,6,오세아니아,뉴질랜드,6384
2004,6,오세아니아,팔라우,1208
2004,7,오세아니아,호주,20170
2004,7,오세아니아,북마리아나(사이판),7208
2004,7,오세아니아,뉴질랜드,10220
2004,7,오세아니아,팔라우,172
2004,8,오세아니아,호주,15040
2004,8,오세아니아,북마리아나(사이판),8530
2004,8,오세아니아,뉴질랜드,7150
2004,8,오세아니아,팔라우,38
2004,9,오세아니아,호주,14190
2004,9,오세아니아,북마리아나(사이판),4508
2004,9,오세아니아,뉴질랜드,6860
2004,9,오세아니아,팔라우,18
2004,10,오세아니아,호주,18130
2004,10,오세아니아,북마리아나(사이판),3156
2004,10,오세아니아,뉴질랜드,9156
2004,10,오세아니아,팔라우,806
2004,11,오세아니아,호주,21460
2004,11,오세아니아,북마리아나(사이판),4723
2004,11,오세아니아,뉴질랜드,12075
2004,11,오세아니아,팔라우,1163
2004,12,오세아니아,호주,19740
2004,12,오세아니아,북마리아나(사이판),6492
2004,12,오세아니아,뉴질랜드,10500
2004,12,오세아니아,팔라우,1031
2005,1,오세아니아,호주,33740
2005,1,오세아니아,북마리아나(사이판),7554
2005,1,오세아니아,뉴질랜드,16704
2005,1,오세아니아,팔라우,1292
2005,2,오세아니아,호주,21670
2005,2,오세아니아,북마리아나(사이판),7328
2005,2,오세아니아,뉴질랜드,11154
2005,2,오세아니아,팔라우,471
2005,3,오세아니아,호주,20140
2005,3,오세아니아,북마리아나(사이판),4641
2005,3,오세아니아,뉴질랜드,8700
2005,3,오세아니아,팔라우,18
2005,4,오세아니아,호주,20060
2005,4,오세아니아,북마리아나(사이판),4657
2005,4,오세아니아,뉴질랜드,7608
2005,4,오세아니아,팔라우,25
2005,5,오세아니아,호주,18310
2005,5,오세아니아,북마리아나(사이판),4337
2005,5,오세아니아,뉴질랜드,6935
2005,5,오세아니아,팔라우,19
2005,6,오세아니아,호주,18280
2005,6,오세아니아,북마리아나(사이판),5015
2005,6,오세아니아,뉴질랜드,6840
2005,6,오세아니아,팔라우,31
2005,7,오세아니아,호주,22840
2005,7,오세아니아,북마리아나(사이판),6661
2005,7,오세아니아,뉴질랜드,9696
2005,7,오세아니아,팔라우,27
2005,8,오세아니아,호주,18500
2005,8,오세아니아,북마리아나(사이판),7032
2005,8,오세아니아,뉴질랜드,7875
2005,8,오세아니아,팔라우,33
2005,9,오세아니아,호주,15310
2005,9,오세아니아,북마리아나(사이판),3453
2005,9,오세아니아,뉴질랜드,6402
2005,9,오세아니아,팔라우,6
2005,10,오세아니아,호주,20640
2005,10,오세아니아,북마리아나(사이판),5369
2005,10,오세아니아,뉴질랜드,9039
2005,10,오세아니아,팔라우,29
2005,11,오세아니아,호주,22810
2005,11,오세아니아,북마리아나(사이판),6503
2005,11,오세아니아,뉴질랜드,10327
2005,11,오세아니아,팔라우,22
2005,12,오세아니아,호주,22330
2005,12,오세아니아,북마리아나(사이판),7402
2005,12,오세아니아,뉴질랜드,10725
2005,12,오세아니아,팔라우,196
2006,1,오세아니아,호주,28570
2006,1,오세아니아,북마리아나(사이판),6902
2006,1,오세아니아,뉴질랜드,13052
2006,1,오세아니아,팔라우,920
2006,2,오세아니아,호주,22330
2006,2,오세아니아,북마리아나(사이판),6778
2006,2,오세아니아,뉴질랜드,9746
2006,2,오세아니아,팔라우,1207
2006,3,오세아니아,호주,19460
2006,3,오세아니아,북마리아나(사이판),4745
2006,3,오세아니아,뉴질랜드,9177
2006,3,오세아니아,팔라우,240
2006,4,오세아니아,호주,19340
2006,4,오세아니아,북마리아나(사이판),5854
2006,4,오세아니아,뉴질랜드,8030
2006,4,오세아니아,팔라우,729
2006,5,오세아니아,호주,17470
2006,5,오세아니아,북마리아나(사이판),7165
2006,5,오세아니아,뉴질랜드,6307
2006,5,오세아니아,팔라우,1173
2006,6,오세아니아,호주,18240
2006,6,오세아니아,북마리아나(사이판),7440
2006,6,오세아니아,뉴질랜드,7524
2006,6,오세아니아,팔라우,1334
2006,7,오세아니아,호주,23790
2006,7,오세아니아,북마리아나(사이판),8146
2006,7,오세아니아,뉴질랜드,10008
2006,7,오세아니아,팔라우,1336
2006,8,오세아니아,호주,19500
2006,8,오세아니아,북마리아나(사이판),8053
2006,8,오세아니아,뉴질랜드,7056
2006,8,오세아니아,팔라우,1069
2006,9,오세아니아,호주,19500
2006,9,오세아니아,북마리아나(사이판),6407
2006,9,오세아니아,뉴질랜드,8253
2006,9,오세아니아,팔라우,181
2006,10,오세아니아,호주,23880
2006,10,오세아니아,북마리아나(사이판),5818
2006,10,오세아니아,뉴질랜드,10186
2006,10,오세아니아,팔라우,1145
2006,11,오세아니아,호주,25080
2006,11,오세아니아,북마리아나(사이판),7481
2006,11,오세아니아,뉴질랜드,10582
2006,11,오세아니아,팔라우,1064
2006,12,오세아니아,호주,29330
2006,12,오세아니아,북마리아나(사이판),8102
2006,12,오세아니아,뉴질랜드,11440
2006,12,오세아니아,팔라우,1358
2007,1,오세아니아,호주,34170
2007,1,오세아니아,북마리아나(사이판),9953
2007,1,오세아니아,뉴질랜드,14028
2007,1,오세아니아,팔라우,1300
2007,2,오세아니아,호주,20300
2007,2,오세아니아,북마리아나(사이판),7721
2007,2,오세아니아,뉴질랜드,8510
2007,2,오세아니아,팔라우,1013
2007,3,오세아니아,호주,23040
2007,3,오세아니아,북마리아나(사이판),6271
2007,3,오세아니아,뉴질랜드,9752
2007,3,오세아니아,팔라우,1070
2007,4,오세아니아,호주,21540
2007,4,오세아니아,북마리아나(사이판),6196
2007,4,오세아니아,뉴질랜드,8602
2007,4,오세아니아,팔라우,1196
2007,5,오세아니아,호주,18590
2007,5,오세아니아,북마리아나(사이판),7565
2007,5,오세아니아,뉴질랜드,6228
2007,5,오세아니아,팔라우,1194
2007,6,오세아니아,호주,18910
2007,6,오세아니아,북마리아나(사이판),9139
2007,6,오세아니아,뉴질랜드,7334
2007,6,오세아니아,팔라우,1291
2007,7,오세아니아,호주,22960
2007,7,오세아니아,북마리아나(사이판),10901
2007,7,오세아니아,뉴질랜드,8904
2007,7,오세아니아,팔라우,1366
2007,8,오세아니아,호주,19190
2007,8,오세아니아,북마리아나(사이판),10651
2007,8,오세아니아,뉴질랜드,5742
2007,8,오세아니아,팔라우,1354
2007,9,오세아니아,호주,17520
2007,9,오세아니아,북마리아나(사이판),8605
2007,9,오세아니아,뉴질랜드,6601
2007,9,오세아니아,팔라우,910
2007,10,오세아니아,호주,20210
2007,10,오세아니아,북마리아나(사이판),8074
2007,10,오세아니아,뉴질랜드,7084
2007,10,오세아니아,팔라우,1082
2007,11,오세아니아,호주,21790
2007,11,오세아니아,북마리아나(사이판),11626
2007,11,오세아니아,뉴질랜드,8784
2007,11,오세아니아,팔라우,1376
2007,12,오세아니아,호주,21160
2007,12,오세아니아,북마리아나(사이판),11617
2007,12,오세아니아,뉴질랜드,7884
2007,12,오세아니아,팔라우,1303
2008,1,오세아니아,호주,28400
2008,1,오세아니아,북마리아나(사이판),11227
2008,1,오세아니아,뉴질랜드,10846
2008,1,오세아니아,팔라우,1163
2008,2,오세아니아,호주,21180
2008,2,오세아니아,북마리아나(사이판),11116
2008,2,오세아니아,뉴질랜드,7084
2008,2,오세아니아,팔라우,1307
2008,3,오세아니아,호주,17600
2008,3,오세아니아,북마리아나(사이판),7169
2008,3,오세아니아,뉴질랜드,6750
2008,3,오세아니아,팔라우,1043
2008,4,오세아니아,호주,17660
2008,4,오세아니아,북마리아나(사이판),8743
2008,4,오세아니아,뉴질랜드,6984
2008,4,오세아니아,팔라우,1069
2008,5,오세아니아,호주,17140
2008,5,오세아니아,북마리아나(사이판),9925
2008,5,오세아니아,뉴질랜드,6200
2008,5,오세아니아,팔라우,1102
2008,6,오세아니아,호주,16450
2008,6,오세아니아,북마리아나(사이판),9616
2008,6,오세아니아,뉴질랜드,6042
2008,6,오세아니아,팔라우,1170
2008,7,오세아니아,호주,23440
2008,7,오세아니아,북마리아나(사이판),10208
2008,7,오세아니아,뉴질랜드,8184
2008,7,오세아니아,팔라우,1226
2008,8,오세아니아,호주,19290
2008,8,오세아니아,북마리아나(사이판),10690
2008,8,오세아니아,뉴질랜드,6336
2008,8,오세아니아,팔라우,1369
2008,9,오세아니아,호주,13760
2008,9,오세아니아,북마리아나(사이판),6697
2008,9,오세아니아,뉴질랜드,4577
2008,9,오세아니아,팔라우,1292
2008,10,오세아니아,호주,17010
2008,10,오세아니아,북마리아나(사이판),8715
2008,10,오세아니아,뉴질랜드,5880
2008,10,오세아니아,팔라우,1212
2008,11,오세아니아,호주,14760
2008,11,오세아니아,북마리아나(사이판),8912
2008,11,오세아니아,뉴질랜드,4994
2008,11,오세아니아,팔라우,1213
2008,12,오세아니아,호주,16130
2008,12,오세아니아,북마리아나(사이판),8098
2008,12,오세아니아,뉴질랜드,5184
2008,12,오세아니아,팔라우,1325
2009,1,오세아니아,호주,18500
2009,1,오세아니아,북마리아나(사이판),8676
2009,1,오세아니아,뉴질랜드,6300
2009,1,오세아니아,팔라우,1909
2009,2,오세아니아,호주,17090
2009,2,오세아니아,북마리아나(사이판),8305
2009,2,오세아니아,뉴질랜드,5060
2009,2,오세아니아,팔라우,1119
2009,3,오세아니아,호주,16350
2009,3,오세아니아,북마리아나(사이판),5532
2009,3,오세아니아,뉴질랜드,5472
2009,3,오세아니아,팔라우,1154
2009,4,오세아니아,호주,15040
2009,4,오세아니아,북마리아나(사이판),6576
2009,4,오세아니아,뉴질랜드,3806
2009,4,오세아니아,팔라우,1080
2009,5,오세아니아,호주,12990
2009,5,오세아니아,북마리아나(사이판),6557
2009,5,오세아니아,뉴질랜드,2826
2009,5,오세아니아,팔라우,1075
2009,6,오세아니아,호주,13020
2009,6,오세아니아,북마리아나(사이판),6735
2009,6,오세아니아,뉴질랜드,3114
2009,6,오세아니아,팔라우,1167
2009,7,오세아니아,호주,17400
2009,7,오세아니아,북마리아나(사이판),9987
2009,7,오세아니아,뉴질랜드,5152
2009,7,오세아니아,팔라우,1194
2009,8,오세아니아,호주,15690
2009,8,오세아니아,북마리아나(사이판),10600
2009,8,오세아니아,뉴질랜드,4200
2009,8,오세아니아,팔라우,1217
2009,9,오세아니아,호주,11720
2009,9,오세아니아,북마리아나(사이판),4302
2009,9,오세아니아,뉴질랜드,3045
2009,9,오세아니아,팔라우,856
2009,10,오세아니아,호주,13410
2009,10,오세아니아,북마리아나(사이판),4813
2009,10,오세아니아,뉴질랜드,3933
2009,10,오세아니아,팔라우,431
2009,11,오세아니아,호주,15400
2009,11,오세아니아,북마리아나(사이판),6892
2009,11,오세아니아,뉴질랜드,4370
2009,11,오세아니아,팔라우,874
2009,12,오세아니아,호주,19100
2009,12,오세아니아,북마리아나(사이판),10157
2009,12,오세아니아,뉴질랜드,5643
2009,12,오세아니아,팔라우,1092
2010,1,오세아니아,호주,21270
2010,1,오세아니아,북마리아나(사이판),11700
2010,1,오세아니아,뉴질랜드,8178
2010,1,오세아니아,팔라우,1321
2010,2,오세아니아,호주,17250
2010,2,오세아니아,북마리아나(사이판),9575
2010,2,오세아니아,뉴질랜드,5275
2010,2,오세아니아,팔라우,1075
2010,3,오세아니아,호주,21010
2010,3,오세아니아,북마리아나(사이판),8185
2010,3,오세아니아,뉴질랜드,7852
2010,3,오세아니아,팔라우,1080
2010,4,오세아니아,호주,17130
2010,4,오세아니아,북마리아나(사이판),8619
2010,4,오세아니아,뉴질랜드,5136
2010,4,오세아니아,팔라우,1128
2010,5,오세아니아,호주,16160
2010,5,오세아니아,북마리아나(사이판),9643
2010,5,오세아니아,뉴질랜드,4300
2010,5,오세아니아,팔라우,1071
2010,6,오세아니아,호주,15330
2010,6,오세아니아,북마리아나(사이판),8931
2010,6,오세아니아,뉴질랜드,4160
2010,6,오세아니아,팔라우,1006
2010,7,오세아니아,호주,18600
2010,7,오세아니아,북마리아나(사이판),10782
2010,7,오세아니아,뉴질랜드,5952
2010,7,오세아니아,팔라우,1831
2010,8,오세아니아,호주,16570
2010,8,오세아니아,북마리아나(사이판),10786
2010,8,오세아니아,뉴질랜드,4708
2010,8,오세아니아,팔라우,2223
2010,9,오세아니아,호주,16530
2010,9,오세아니아,북마리아나(사이판),7958
2010,9,오세아니아,뉴질랜드,4290
2010,9,오세아니아,팔라우,949
2010,10,오세아니아,호주,18650
2010,10,오세아니아,북마리아나(사이판),8681
2010,10,오세아니아,뉴질랜드,5425
2010,10,오세아니아,팔라우,1170
2010,11,오세아니아,호주,20020
2010,11,오세아니아,북마리아나(사이판),10428
2010,11,오세아니아,뉴질랜드,6175
2010,11,오세아니아,팔라우,1220
2010,12,오세아니아,호주,20090
2010,12,오세아니아,북마리아나(사이판),10485
2010,12,오세아니아,뉴질랜드,5858
2010,12,오세아니아,팔라우,1151
2011,1,오세아니아,호주,21930
2011,1,오세아니아,북마리아나(사이판),12685
2011,1,오세아니아,뉴질랜드,8700
2011,1,오세아니아,팔라우,1196
2011,1,오세아니아,피지,508
2011,2,오세아니아,호주,19720
2011,2,오세아니아,북마리아나(사이판),10133
2011,2,오세아니아,뉴질랜드,5475
2011,2,오세아니아,팔라우,901
2011,2,오세아니아,피지,422
2011,3,오세아니아,호주,16550
2011,3,오세아니아,북마리아나(사이판),7072
2011,3,오세아니아,뉴질랜드,4860
2011,3,오세아니아,팔라우,543
2011,3,오세아니아,피지,314
2011,4,오세아니아,호주,12740
2011,4,오세아니아,북마리아나(사이판),6349
2011,4,오세아니아,뉴질랜드,2640
2011,4,오세아니아,팔라우,754
2011,4,오세아니아,피지,459
2011,5,오세아니아,호주,14920
2011,5,오세아니아,북마리아나(사이판),7303
2011,5,오세아니아,뉴질랜드,2860
2011,5,오세아니아,팔라우,890
2011,5,오세아니아,피지,428
2011,6,오세아니아,호주,13490
2011,6,오세아니아,북마리아나(사이판),7064
2011,6,오세아니아,뉴질랜드,2780
2011,6,오세아니아,팔라우,911
2011,6,오세아니아,피지,446
2011,7,오세아니아,호주,18780
2011,7,오세아니아,북마리아나(사이판),8997
2011,7,오세아니아,뉴질랜드,4928
2011,7,오세아니아,팔라우,2453
2011,7,오세아니아,피지,399
2011,8,오세아니아,호주,16280
2011,8,오세아니아,북마리아나(사이판),10540
2011,8,오세아니아,뉴질랜드,3728
2011,8,오세아니아,팔라우,2390
2011,8,오세아니아,피지,420
2011,9,오세아니아,호주,14340
2011,9,오세아니아,북마리아나(사이판),6746
2011,9,오세아니아,뉴질랜드,2672
2011,9,오세아니아,팔라우,1226
2011,9,오세아니아,피지,352
2011,10,오세아니아,호주,16610
2011,10,오세아니아,북마리아나(사이판),7880
2011,10,오세아니아,뉴질랜드,3600
2011,10,오세아니아,팔라우,1305
2011,10,오세아니아,피지,387
2011,11,오세아니아,호주,18100
2011,11,오세아니아,북마리아나(사이판),11389
2011,11,오세아니아,뉴질랜드,4528
2011,11,오세아니아,팔라우,1397
2011,11,오세아니아,피지,516
2011,12,오세아니아,호주,21020
2011,12,오세아니아,북마리아나(사이판),11345
2011,12,오세아니아,뉴질랜드,6016
2011,12,오세아니아,팔라우,1998
2011,12,오세아니아,피지,450
2012,1,오세아니아,호주,19910
2012,1,오세아니아,북마리아나(사이판),12758
2012,1,오세아니아,뉴질랜드,7648
2012,1,오세아니아,팔라우,1823
2012,1,오세아니아,피지,376
2012,2,오세아니아,호주,21880
2012,2,오세아니아,북마리아나(사이판),12537
2012,2,오세아니아,뉴질랜드,5696
2012,2,오세아니아,팔라우,1949
2012,2,오세아니아,피지,420
2012,3,오세아니아,호주,17570
2012,3,오세아니아,북마리아나(사이판),9431
2012,3,오세아니아,뉴질랜드,5456
2012,3,오세아니아,팔라우,1177
2012,3,오세아니아,피지,351
2012,4,오세아니아,호주,15410
2012,4,오세아니아,북마리아나(사이판),9399
2012,4,오세아니아,뉴질랜드,3648
2012,4,오세아니아,팔라우,1237
2012,4,오세아니아,피지,292
2012,5,오세아니아,호주,13470
2012,5,오세아니아,북마리아나(사이판),9052
2012,5,오세아니아,뉴질랜드,3024
2012,5,오세아니아,팔라우,1151
2012,5,오세아니아,피지,293
2012,6,오세아니아,호주,13960
2012,6,오세아니아,북마리아나(사이판),10369
2012,6,오세아니아,뉴질랜드,2896
2012,6,오세아니아,팔라우,1733
2012,6,오세아니아,피지,375
2012,7,오세아니아,호주,16280
2012,7,오세아니아,북마리아나(사이판),11391
2012,7,오세아니아,뉴질랜드,4240
2012,7,오세아니아,팔라우,1562
2012,7,오세아니아,피지,381
2012,8,오세아니아,호주,16230
2012,8,오세아니아,북마리아나(사이판),12810
2012,8,오세아니아,뉴질랜드,3040
2012,8,오세아니아,팔라우,1646
2012,8,오세아니아,피지,370
2012,9,오세아니아,호주,14400
2012,9,오세아니아,북마리아나(사이판),8836
2012,9,오세아니아,뉴질랜드,2848
2012,9,오세아니아,팔라우,1656
2012,9,오세아니아,피지,318
2012,10,오세아니아,호주,16900
2012,10,오세아니아,북마리아나(사이판),8105
2012,10,오세아니아,뉴질랜드,4048
2012,10,오세아니아,팔라우,1674
2012,10,오세아니아,피지,364
2012,11,오세아니아,호주,17930
2012,11,오세아니아,북마리아나(사이판),11833
2012,11,오세아니아,뉴질랜드,4672
2012,11,오세아니아,팔라우,1991
2012,11,오세아니아,피지,464
2012,12,오세아니아,호주,21330
2012,12,오세아니아,북마리아나(사이판),12873
2012,12,오세아니아,뉴질랜드,5680
2012,12,오세아니아,팔라우,2012
2012,12,오세아니아,피지,400
2013,1,오세아니아,호주,21380
2013,1,오세아니아,북마리아나(사이판),13241
2013,1,오세아니아,뉴질랜드,7536
2013,1,오세아니아,팔라우,1770
2013,1,오세아니아,피지,546
2013,2,오세아니아,호주,16560
2013,2,오세아니아,북마리아나(사이판),10098
2013,2,오세아니아,뉴질랜드,4080
2013,2,오세아니아,팔라우,1233
2013,2,오세아니아,피지,257
2013,3,오세아니아,호주,16590
2013,3,오세아니아,북마리아나(사이판),9395
2013,3,오세아니아,뉴질랜드,5200
2013,3,오세아니아,팔라우,1452
2013,3,오세아니아,피지,332
2013,4,오세아니아,호주,15290
2013,4,오세아니아,북마리아나(사이판),9645
2013,4,오세아니아,뉴질랜드,3808
2013,4,오세아니아,팔라우,1197
2013,4,오세아니아,피지,354
2013,5,오세아니아,호주,14020
2013,5,오세아니아,북마리아나(사이판),11525
2013,5,오세아니아,뉴질랜드,2656
2013,5,오세아니아,팔라우,1204
2013,5,오세아니아,피지,329
2013,6,오세아니아,호주,14540
2013,6,오세아니아,북마리아나(사이판),11435
2013,6,오세아니아,뉴질랜드,2896
2013,6,오세아니아,팔라우,1225
2013,6,오세아니아,피지,320
2013,7,오세아니아,호주,15900
2013,7,오세아니아,북마리아나(사이판),13071
2013,7,오세아니아,뉴질랜드,3808
2013,7,오세아니아,팔라우,1317
2013,7,오세아니아,피지,321
2013,8,오세아니아,호주,15030
2013,8,오세아니아,북마리아나(사이판),13389
2013,8,오세아니아,뉴질랜드,2912
2013,8,오세아니아,팔라우,1505
2013,8,오세아니아,피지,352
2013,9,오세아니아,호주,16230
2013,9,오세아니아,북마리아나(사이판),10848
2013,9,오세아니아,뉴질랜드,3504
2013,9,오세아니아,팔라우,1890
2013,9,오세아니아,피지,365
2013,10,오세아니아,호주,16600
2013,10,오세아니아,북마리아나(사이판),11381
2013,10,오세아니아,뉴질랜드,4224
2013,10,오세아니아,팔라우,1538
2013,10,오세아니아,피지,352
2013,11,오세아니아,호주,16650
2013,11,오세아니아,북마리아나(사이판),12350
2013,11,오세아니아,뉴질랜드,4832
2013,11,오세아니아,팔라우,1551
2013,11,오세아니아,피지,364
