연도,월,ICAO,IATA,항공사명,공항,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg),국가,도시,지역,여객_계
2020,1,SYL,R3,야쿠티아 항공,YKS,정기,여객,690,9,11,0,0,0,9763,러시아,야쿠츠크,유럽,
2020,1,TAX,XJ,타이 에어아시아 엑스,DMK,정기,여객,29424,83,1338,169932,0,0,324174,태국,방콕,아시아,
2020,1,TGW,TR,스쿠트타이거항공,SIN,정기,여객,1196,0,3,2368,0,0,15064,싱가포르,싱가포르,아시아,
2020,1,TGW,TR,스쿠트타이거항공,TPE,정기,여객,2835,12,2,47717,0,0,32118,대만,타이베이,아시아,
2020,1,THA,TG,타이항공,BKK,정기,여객,33988,115,367,669851,0,35065,652631,태국,방콕,아시아,
2020,1,THA,TG,타이항공,TPE,정기,여객,7637,38,200,180139,0,8689,131494,대만,타이베이,아시아,
2020,1,THY,TK,터키항공,IST,정기,여객,14376,18,395,600717,0,2260,260198,터키,이스탄불,아시아,
2020,1,TTW,IT,타이거에어 타이완,TPE,정기,여객,1943,3,0,0,0,0,17275,대만,타이베이,아시아,
2020,1,TWB,TW,티웨이항공,BKK,정기,여객,5314,5,128,5827,0,0,67630,태국,방콕,아시아,
2020,1,TWB,TW,티웨이항공,CNX,정기,여객,5169,3,57,0,0,0,54079,태국,치앙마이,아시아,
2020,1,TWB,TW,티웨이항공,CRK,정기,여객,2847,5,3,0,0,0,26790,필리핀,앙헬레스,아시아,
2020,1,TWB,TW,티웨이항공,CXR,정기,여객,8995,64,10,0,0,0,76545,베트남,나트랑,아시아,
2020,1,TWB,TW,티웨이항공,CXR,부정기,여객,829,11,0,0,0,0,7119,베트남,나트랑,아시아,
2020,1,TWB,TW,티웨이항공,DAD,정기,여객,15192,60,32,1457,0,0,127116,베트남,다낭,아시아,
2020,1,TWB,TW,티웨이항공,FUK,정기,여객,14423,42,192,0,0,0,97255,일본,후쿠오카,아시아,
2020,1,TWB,TW,티웨이항공,GUM,정기,여객,4900,55,25,0,0,0,48445,괌,괌,오세아니아,
2020,1,TWB,TW,티웨이항공,GUM,부정기,여객,572,12,2,0,0,0,6746,괌,괌,오세아니아,
2020,1,TWB,TW,티웨이항공,HAN,정기,여객,5482,16,22,17735,0,0,72278,베트남,하노이,아시아,
2020,1,TWB,TW,티웨이항공,HKG,정기,여객,4779,8,27,0,0,0,85141,홍콩,홍콩,아시아,
2020,1,TWB,TW,티웨이항공,KHH,정기,여객,5111,20,5,0,0,0,59557,대만,가오슝,아시아,
2020,1,TWB,TW,티웨이항공,KIX,정기,여객,10395,16,197,8428,0,0,101074,일본,오사카,아시아,
2020,1,TWB,TW,티웨이항공,KIX,부정기,여객,170,0,0,0,0,0,1169,일본,오사카,아시아,
2020,1,TWB,TW,티웨이항공,KLO,정기,여객,4644,13,3,0,0,0,40691,필리핀,칼리보,아시아,
2020,1,TWB,TW,티웨이항공,MFM,정기,여객,3184,4,21,0,0,0,51418,마카오,마카오,아시아,
2020,1,TWB,TW,티웨이항공,NGO,정기,여객,4272,20,126,0,0,0,42235,일본,나고야,아시아,
2020,1,TWB,TW,티웨이항공,NGO,부정기,여객,283,1,0,0,0,0,1920,일본,나고야,아시아,
2020,1,TWB,TW,티웨이항공,NRT,정기,여객,13182,31,254,24477,0,0,113433,일본,도쿄,아시아,
2020,1,TWB,TW,티웨이항공,OKA,정기,여객,2140,27,47,0,0,0,14192,일본,오키나와,아시아,
2020,1,TWB,TW,티웨이항공,RMQ,정기,여객,4875,24,2,0,0,0,49186,대만,타이중,아시아,
2020,1,TWB,TW,티웨이항공,SGN,정기,여객,5599,84,5,14747,0,0,80872,베트남,호찌민,아시아,
2020,1,TWB,TW,티웨이항공,SHE,정기,여객,4682,8,386,0,0,0,62217,중국,선양,아시아,
2020,1,TWB,TW,티웨이항공,SPN,정기,여객,9474,95,330,0,0,0,95654,북마리아나 제도,사이판,오세아니아,
2020,1,TWB,TW,티웨이항공,SYX,정기,여객,1256,6,0,0,0,0,14852,중국,싼야,아시아,
2020,1,TWB,TW,티웨이항공,TAO,정기,여객,2464,3,39,6774,0,0,21236,중국,칭다오,아시아,
2020,1,TWB,TW,티웨이항공,TAO,부정기,여객,1408,1,33,5219,0,0,11661,중국,칭다오,아시아,
2020,1,TWB,TW,티웨이항공,VTE,정기,여객,5234,2,14,12994,0,3627,56761,라오스,비엔티안,아시아,
2020,1,TWB,TW,티웨이항공,WNZ,정기,여객,1290,2,4,0,0,0,17904,중국,원저우,아시아,
2020,1,TWB,TW,티웨이항공,WNZ,부정기,여객,700,0,23,0,0,0,10312,중국,원저우,아시아,
2020,1,UAE,EK,에미리트항공,DXB,정기,여객,14151,30,167,281791,0,0,284713,아랍에미레이트,두바이,아시아,
2020,1,UAL,UA,유나이티드항공,SFO,정기,여객,6455,13,1335,354722,0,61094,157729,미국,샌프란시스코,미주,
2020,1,UIA,B7,유니항공,TPE,정기,여객,2162,8,4,2550,0,0,31793,대만,타이베이,아시아,
2020,1,UZB,HY,우즈베키스탄항공,TAS,정기,여객,6042,63,650,47641,0,0,166884,우즈베키스탄,타슈켄트,아시아,
2020,1,VJC,VJ,비엣제트항공,CXR,정기,여객,8636,55,3,0,0,0,61319,베트남,나트랑,아시아,
2020,1,VJC,VJ,비엣제트항공,DAD,정기,여객,17667,45,5,4856,0,923,128880,베트남,다낭,아시아,
2020,1,VJC,VJ,비엣제트항공,DLI,정기,여객,1040,3,2,0,0,0,8350,베트남,달랏,아시아,
